Liquid Conductivity,Total Concentration,CPP,section,stick,x_lo,x_hi,y_lo,y_hi,default_color,effective_center_x,effective_center_y,top_depth,bottom_depth,mid_depth,top_angle,side_angle,top_depth_adj,bottom_depth_adj,mid_depth_adj,concentration_<12,concentration_<10,concentration_<9,concentration_<8,concentration_<6,concentration_<4
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.91717462877475,156.91717462877475,156.91717462877475,27.81977619748942,30.452979490761543,156.93449689165402,156.93449689165402,156.93449689165402,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.91754284117357,156.91754284117357,156.91754284117357,27.81977619748942,30.452979490761543,156.93486510405285,156.93486510405285,156.93486510405285,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.91804550690983,156.91804550690983,156.91804550690983,27.81977619748942,30.452979490761543,156.9353677697891,156.9353677697891,156.9353677697891,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9184774794489,156.9184774794489,156.9184774794489,27.81977619748942,30.452979490761543,156.9357997423282,156.9357997423282,156.9357997423282,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.91876215619715,156.91876215619715,156.91876215619715,27.81977619748942,30.452979490761543,156.93608441907642,156.93608441907642,156.93608441907642,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.91916245214955,156.91916245214955,156.91916245214955,27.81977619748942,30.452979490761543,156.93648471502883,156.93648471502883,156.93648471502883,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9196574752347,156.9196574752347,156.9196574752347,27.81977619748942,30.452979490761543,156.93697973811396,156.93697973811396,156.93697973811396,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92001445274764,156.92001445274764,156.92001445274764,27.81977619748942,30.452979490761543,156.9373367156269,156.9373367156269,156.9373367156269,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9203571867643,156.9203571867643,156.9203571867643,27.81977619748942,30.452979490761543,156.93767944964358,156.93767944964358,156.93767944964358,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92075008426116,156.92075008426116,156.92075008426116,27.81977619748942,30.452979490761543,156.93807234714043,156.93807234714043,156.93807234714043,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92111168235658,156.92111168235658,156.92111168235658,27.81977619748942,30.452979490761543,156.93843394523586,156.93843394523586,156.93843394523586,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9214156752441,156.9214156752441,156.9214156752441,27.81977619748942,30.452979490761543,156.93873793812338,156.93873793812338,156.93873793812338,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92171293547048,156.92171293547048,156.92171293547048,27.81977619748942,30.452979490761543,156.93903519834976,156.93903519834976,156.93903519834976,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92205787063588,156.92205787063588,156.92205787063588,27.81977619748942,30.452979490761543,156.93938013351516,156.93938013351516,156.93938013351516,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92245149416567,156.92245149416567,156.92245149416567,27.81977619748942,30.452979490761543,156.93977375704495,156.93977375704495,156.93977375704495,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92285519399445,156.92285519399445,156.92285519399445,27.81977619748942,30.452979490761543,156.94017745687373,156.94017745687373,156.94017745687373,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.923212115408,156.923212115408,156.923212115408,27.81977619748942,30.452979490761543,156.94053437828728,156.94053437828728,156.94053437828728,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92351247170785,156.92351247170785,156.92351247170785,27.81977619748942,30.452979490761543,156.94083473458713,156.94083473458713,156.94083473458713,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9238574361563,156.9238574361563,156.9238574361563,27.81977619748942,30.452979490761543,156.9411796990356,156.9411796990356,156.9411796990356,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92421929785056,156.92421929785056,156.92421929785056,27.81977619748942,30.452979490761543,156.94154156072983,156.94154156072983,156.94154156072983,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92455374066404,156.92455374066404,156.92455374066404,27.81977619748942,30.452979490761543,156.9418760035433,156.9418760035433,156.9418760035433,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92491814050433,156.92491814050433,156.92491814050433,27.81977619748942,30.452979490761543,156.9422404033836,156.9422404033836,156.9422404033836,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92525156109207,156.92525156109207,156.92525156109207,27.81977619748942,30.452979490761543,156.94257382397134,156.94257382397134,156.94257382397134,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9256193868233,156.9256193868233,156.9256193868233,27.81977619748942,30.452979490761543,156.9429416497026,156.9429416497026,156.9429416497026,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92595014176047,156.92595014176047,156.92595014176047,27.81977619748942,30.452979490761543,156.94327240463974,156.94327240463974,156.94327240463974,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92635663295772,156.92635663295772,156.92635663295772,27.81977619748942,30.452979490761543,156.943678895837,156.943678895837,156.943678895837,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92671771674154,156.92671771674154,156.92671771674154,27.81977619748942,30.452979490761543,156.9440399796208,156.9440399796208,156.9440399796208,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92709782673393,156.92709782673393,156.92709782673393,27.81977619748942,30.452979490761543,156.9444200896132,156.9444200896132,156.9444200896132,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92751469572286,156.92751469572286,156.92751469572286,27.81977619748942,30.452979490761543,156.94483695860214,156.94483695860214,156.94483695860214,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9278584135335,156.9278584135335,156.9278584135335,27.81977619748942,30.452979490761543,156.94518067641278,156.94518067641278,156.94518067641278,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92821649049145,156.92821649049145,156.92821649049145,27.81977619748942,30.452979490761543,156.94553875337073,156.94553875337073,156.94553875337073,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9286022421338,156.9286022421338,156.9286022421338,27.81977619748942,30.452979490761543,156.94592450501307,156.94592450501307,156.94592450501307,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9290168517464,156.9290168517464,156.9290168517464,27.81977619748942,30.452979490761543,156.9463391146257,156.9463391146257,156.9463391146257,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92944188525084,156.92944188525084,156.92944188525084,27.81977619748942,30.452979490761543,156.94676414813011,156.94676414813011,156.94676414813011,0.0,0.0,0.0,0.0,0.0,0.0
,,,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.92985316645277,156.92985316645277,156.92985316645277,27.81977619748942,30.452979490761543,156.94717542933205,156.94717542933205,156.94717542933205,0.0,0.0,0.0,0.0,0.0,0.0
1.76,738.399938897248,6.19266055045872,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93024781712384,156.93024781712384,156.93024781712384,27.81977619748942,30.452979490761543,156.94757008000312,156.94757008000312,156.94757008000312,1760.0,1744.0,1739.0,1730.0,1694.0,1636.0
1.77,1347.99286987679,5.76091795213054,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93055524996907,156.93055524996907,156.93055524996907,27.81977619748942,30.452979490761543,156.94787751284835,156.94787751284835,156.94787751284835,2594.39337060678,2586.39337060678,2583.39337060678,2562.39337060678,2533.39337060678,2437.39337060678
1.71,945.945244928788,4.18476115278326,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9308512387963,156.9308512387963,156.9308512387963,27.81977619748942,30.452979490761543,156.94817350167557,156.94817350167557,156.94817350167557,2547.0,2533.0,2530.0,2518.0,2493.0,2427.0
1.74,868.814473885561,5.94353640416048,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93123865493376,156.93123865493376,156.93123865493376,27.81977619748942,30.452979490761543,156.94856091781304,156.94856091781304,156.94856091781304,1359.0,1346.0,1343.0,1330.0,1322.0,1266.0
1.71,1167.73726758066,6.13003095975232,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93155675826603,156.93155675826603,156.93155675826603,27.81977619748942,30.452979490761543,156.9488790211453,156.9488790211453,156.9488790211453,1622.0,1615.0,1608.0,1593.0,1574.0,1516.0
1.71,1103.80571072159,6.82957393483709,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93193451832022,156.93193451832022,156.93193451832022,27.81977619748942,30.452979490761543,156.9492567811995,156.9492567811995,156.9492567811995,1611.0,1596.0,1592.0,1580.0,1551.0,1487.0
1.74,787.333417642842,6.17977528089888,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93225467250628,156.93225467250628,156.93225467250628,27.81977619748942,30.452979490761543,156.94957693538555,156.94957693538555,156.94957693538555,1436.0,1424.0,1414.0,1410.0,1391.0,1336.0
1.75,1502.18116181263,7.4726609963548,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93263835478106,156.93263835478106,156.93263835478106,27.81977619748942,30.452979490761543,156.94996061766034,156.94996061766034,156.94996061766034,1659.0,1646.0,1637.0,1618.0,1597.0,1523.0
1.81,1252.37063587394,8.1002331002331,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93295261247928,156.93295261247928,156.93295261247928,27.81977619748942,30.452979490761543,156.95027487535856,156.95027487535856,156.95027487535856,1743.0,1716.0,1708.0,1686.0,1647.0,1577.0
1.91,859.701613039213,7.30337078651685,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93334137691258,156.93334137691258,156.93334137691258,27.81977619748942,30.452979490761543,156.95066363979186,156.95066363979186,156.95066363979186,1448.0,1424.0,1419.0,1409.0,1390.0,1320.0
1.92,2001.31505778934,8.25743776563449,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93365747804364,156.93365747804364,156.93365747804364,27.81977619748942,30.452979490761543,156.95097974092292,156.95097974092292,156.95097974092292,1666.0,1647.0,1645.0,1632.0,1603.0,1511.0
1.94,1065.25065600293,6.79271708683473,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93404067143985,156.93404067143985,156.93404067143985,27.81977619748942,30.452979490761543,156.95136293431912,156.95136293431912,156.95136293431912,1442.0,1428.0,1422.0,1406.0,1387.0,1331.0
1.94,1624.9195769797,6.4968814968815,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93435547822202,156.93435547822202,156.93435547822202,27.81977619748942,30.452979490761543,156.9516777411013,156.9516777411013,156.9516777411013,1942.0,1924.0,1918.0,1910.0,1884.0,1799.0
1.92,1035.17599823418,6.55518394648829,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9346592839833,156.9346592839833,156.9346592839833,27.81977619748942,30.452979490761543,156.95198154686258,156.95198154686258,156.95198154686258,1514.0,1495.0,1491.0,1482.0,1453.0,1397.0
1.98,1150.35136222986,6.76786843769766,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93504449087158,156.93504449087158,156.93504449087158,27.81977619748942,30.452979490761543,156.95236675375085,156.95236675375085,156.95236675375085,1591.0,1581.0,1575.0,1561.0,1544.0,1474.0
1.98,1162.11450474299,7.0221066319896,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93535696827453,156.93535696827453,156.93535696827453,27.81977619748942,30.452979490761543,156.9526792311538,156.9526792311538,156.9526792311538,1555.0,1538.0,1535.0,1525.0,1505.0,1430.0
1.99,1472.22739786308,6.95718654434251,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9357380304703,156.9357380304703,156.9357380304703,27.81977619748942,30.452979490761543,156.95306029334958,156.95306029334958,156.95306029334958,1315.0,1308.0,1301.0,1292.0,1270.0,1217.0
1.95,553.309608640807,5.53398058252427,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93613807203988,156.93613807203988,156.93613807203988,27.81977619748942,30.452979490761543,156.95346033491916,156.95346033491916,156.95346033491916,1034.0,1030.0,1028.0,1022.0,1008.0,973.0
1.95,930.462571031592,6.27202255109232,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9364794791383,156.9364794791383,156.9364794791383,27.81977619748942,30.452979490761543,156.9538017420176,156.9538017420176,156.9538017420176,1429.0,1419.0,1415.0,1412.0,1394.0,1330.0
2.0,755.466507005061,6.25507717303006,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93678596134856,156.93678596134856,156.93678596134856,27.81977619748942,30.452979490761543,156.95410822422784,156.95410822422784,156.95410822422784,1237.0,1231.0,1225.0,1216.0,1200.0,1154.0
2.01,604.146268252259,4.52012383900929,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9371577336625,156.9371577336625,156.9371577336625,27.81977619748942,30.452979490761543,156.95447999654178,156.95447999654178,156.95447999654178,1619.0,1615.0,1610.0,1605.0,1595.0,1542.0
1.99,771.942101711524,6.66208791208791,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93745794003772,156.93745794003772,156.93745794003772,27.81977619748942,30.452979490761543,156.954780202917,156.954780202917,156.954780202917,1468.0,1456.0,1453.0,1440.0,1419.0,1359.0
1.94,672.384601626723,5.55196901226598,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93777073023082,156.93777073023082,156.93777073023082,27.81977619748942,30.452979490761543,156.9550929931101,156.9550929931101,156.9550929931101,1563.0,1549.0,1545.0,1536.0,1526.0,1463.0
1.98,877.599624606796,6.38998682476943,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93814611773857,156.93814611773857,156.93814611773857,27.81977619748942,30.452979490761543,156.95546838061784,156.95546838061784,156.95546838061784,1528.0,1518.0,1513.0,1503.0,1483.0,1421.0
1.95,405.977104148691,4.78011472275335,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9383887729258,156.9383887729258,156.9383887729258,27.81977619748942,30.452979490761543,156.95571103580508,156.95571103580508,156.95571103580508,1053.0,1046.0,1044.0,1042.0,1033.0,996.0
1.94,766.939126019862,5.46825895663105,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93871352239,156.93871352239,156.93871352239,27.81977619748942,30.452979490761543,156.95603578526928,156.95603578526928,156.95603578526928,1602.0,1591.0,1588.0,1579.0,1561.0,1504.0
1.95,466.056939785118,4.0912667191188,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93902387374595,156.93902387374595,156.93902387374595,27.81977619748942,30.452979490761543,156.95634613662523,156.95634613662523,156.95634613662523,1279.0,1271.0,1269.0,1261.0,1255.0,1219.0
1.95,695.625439293354,6.29470672389127,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93934120436685,156.93934120436685,156.93934120436685,27.81977619748942,30.452979490761543,156.95666346724613,156.95666346724613,156.95666346724613,1405.0,1398.0,1393.0,1383.0,1370.0,1310.0
1.98,844.696373279009,5.88235294117647,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.93965639566903,156.93965639566903,156.93965639566903,27.81977619748942,30.452979490761543,156.9569786585483,156.9569786585483,156.9569786585483,1585.0,1581.0,1576.0,1568.0,1548.0,1488.0
1.95,1088.48960340945,6.21908127208481,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9400050811496,156.9400050811496,156.9400050811496,27.81977619748942,30.452979490761543,156.95732734402887,156.95732734402887,156.95732734402887,1423.0,1415.0,1407.0,1394.0,1381.0,1327.0
2.01,562.203506544816,5.55555555555556,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94030548641572,156.94030548641572,156.94030548641572,27.81977619748942,30.452979490761543,156.957627749295,156.957627749295,156.957627749295,1067.0,1062.0,1059.0,1048.0,1037.0,1003.0
2.0,1069.95246875722,6.40326975476839,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9406132943488,156.9406132943488,156.9406132943488,27.81977619748942,30.452979490761543,156.95793555722807,156.95793555722807,156.95793555722807,1480.0,1468.0,1466.0,1450.0,1425.0,1374.0
1.95,945.001022399677,6.63534938344099,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94100538163812,156.94100538163812,156.94100538163812,27.81977619748942,30.452979490761543,156.9583276445174,156.9583276445174,156.9583276445174,1709.0,1703.0,1699.0,1686.0,1658.0,1590.0
1.96,939.572905893032,6.75505050505051,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94135407258617,156.94135407258617,156.94135407258617,27.81977619748942,30.452979490761543,156.95867633546544,156.95867633546544,156.95867633546544,1596.0,1584.0,1575.0,1563.0,1542.0,1477.0
1.92,849.535085452829,5.96807772380291,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94165625637285,156.94165625637285,156.94165625637285,27.81977619748942,30.452979490761543,156.95897851925213,156.95897851925213,156.95897851925213,1452.0,1441.0,1438.0,1426.0,1410.0,1355.0
1.92,876.17486726781,6.72379696769941,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94200351049693,156.94200351049693,156.94200351049693,27.81977619748942,30.452979490761543,156.9593257733762,156.9593257733762,156.9593257733762,1531.0,1517.0,1513.0,1498.0,1481.0,1415.0
1.93,780.197987543747,6.37535816618911,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94235789805725,156.94235789805725,156.94235789805725,27.81977619748942,30.452979490761543,156.95968016093653,156.95968016093653,156.95968016093653,1404.0,1396.0,1388.0,1379.0,1357.0,1307.0
1.92,595.498892112047,6.38297872340426,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94265749577443,156.94265749577443,156.94265749577443,27.81977619748942,30.452979490761543,156.9599797586537,156.9599797586537,156.9599797586537,1182.0,1175.0,1173.0,1168.0,1148.0,1100.0
1.94,900.558996857386,6.19195046439629,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94301080335248,156.94301080335248,156.94301080335248,27.81977619748942,30.452979490761543,156.96033306623175,156.96033306623175,156.96033306623175,1622.0,1615.0,1610.0,1602.0,1577.0,1515.0
1.95,854.364777125491,5.46318289786223,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94335743583983,156.94335743583983,156.94335743583983,27.81977619748942,30.452979490761543,156.9606796987191,156.9606796987191,156.9606796987191,1692.0,1684.0,1681.0,1669.0,1651.0,1592.0
1.93,1016.41832126406,6.70322973796466,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9437075539948,156.9437075539948,156.9437075539948,27.81977619748942,30.452979490761543,156.9610298168741,156.9610298168741,156.9610298168741,1652.0,1641.0,1635.0,1620.0,1594.0,1531.0
1.92,1014.81562223396,7.13201820940819,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.9440528694904,156.9440528694904,156.9440528694904,27.81977619748942,30.452979490761543,156.96137513236968,156.96137513236968,156.96137513236968,1987.0,1977.0,1975.0,1960.0,1929.0,1836.0
1.89,1091.72376804158,7.20092915214866,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94435728092068,156.94435728092068,156.94435728092068,27.81977619748942,30.452979490761543,156.96167954379996,156.96167954379996,156.96167954379996,1740.0,1722.0,1717.0,1698.0,1663.0,1598.0
1.96,1050.05514170473,6.05170387779083,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94471066603288,156.94471066603288,156.94471066603288,27.81977619748942,30.452979490761543,156.96203292891215,156.96203292891215,156.96203292891215,1713.0,1702.0,1694.0,1683.0,1661.0,1599.0
1.93,1194.70085392015,7.28571428571429,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.94505537361113,156.94505537361113,156.94505537361113,27.81977619748942,30.452979490761543,156.9623776364904,156.9623776364904,156.9623776364904,2110.0,2100.0,2094.0,2079.0,2052.0,1947.0
